as_of,calculation_version,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,reference_close,row_count,security_type,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-07,institutional_features_v2,40.31108319875591,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,-55000.0,-85000.0,10000.0,-192000.0,-52000.0,-70000.0,,,,,,40.637882349118506,10169873.885161001,250256.0,86856.0,41.65031273571788,56042495.00091972,1345548.0,417045.0,40.73728901279677,5422010.955736212,133097.0,63982.0,DECELERATING,BELOW_20D_COST,6660072.9865696,-2520652.032418207,39065945.8554427,1839093.8856445851,2842720.6913537392,MIXED,163400.0,-62530.0,928503.0,44528.0,69115.0,0,,,,,0,1,-25170.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,163400.0,-62530.0,928503.0,44528.0,69115.0,,,,,,False,TSE,GOOD,False,富邦上証,UNKNOWN,-1.1267377202012097,-3.5301361241808715,-1.3680071165798724,40.18,1345,warrant,TWSE_T86,006205,富邦上証,006205,,,,,0,0,126000.0,240000.0,0.0,325000.0,92000.0,183000.0,,,,,
2026-09-07,institutional_features_v2,37.737848713659176,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,56000.0,-64000.0,0.0,-40945.0,-13000.0,-4000.0,,,,,,37.889921495530274,9937541.270318707,262274.0,21067.0,37.92677848759691,13046773.872954851,343999.0,38238.0,38.05042949252244,6145981.472491209,161522.0,14119.0,ACCELERATING,NEAR_20D_COST,9143771.165223008,-344131.442419858,11600780.200826282,3532738.69400019,5612427.180354905,MIXED,241207.0,-9119.0,305761.0,92518.0,147403.0,0,,,,,0,1,53599.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,241207.0,-9119.0,305761.0,92518.0,147403.0,,,,,,False,TSE,GOOD,False,元大上證50,UNKNOWN,-0.8971290573150825,-0.9934365707336079,-1.3151743599130405,37.55,1345,warrant,TWSE_T86,006206,元大上證50,006206,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,32.04347826086956,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-14912.0,5678.0,-617.0,81078.0,-1617.0,-4617.0,,,,,,32.324039806790665,1660227.332556382,51362.0,82814.0,32.88389836907221,3447547.905013531,104840.0,165191.0,32.29536125933638,1357180.261562352,42024.0,61147.0,ACCELERATING,BELOW_20D_COST,-992995.9796960927,-35247.82608695652,-1909631.2087980104,766414.4833475188,-597776.8395856435,MIXED,-31452.0,-1100.0,-60351.0,23775.0,-19123.0,0,,,,,0,1,-6794.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-31452.0,-1100.0,-60351.0,23775.0,-19123.0,,,,,,False,TSE,GOOD,False,復華滬深,UNKNOWN,-0.7859160188798398,-2.4750665506182656,-0.6978130931148185,32.07,1345,warrant,TWSE_T86,006207,復華滬深,006207,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,251.22529529508307,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,1592357.0,-1181167.0,94022.0,-1120452.0,-181546.0,205595.0,,,,,,247.09551787141692,1557412409.2993248,6302876.0,2835428.0,246.02949303199307,1886680611.7287414,7668514.0,7055958.0,248.4593059676853,1060607680.837885,4268738.0,1626771.0,ACCELERATING,ABOVE_20D_COST,869249526.5152743,310414477.31719524,188229809.17998084,405436633.272122,661829820.6918929,PERSISTENT_BUY,3467448.0,1235602.0,612556.0,1617916.0,2641967.0,0,,,,,2,0,1816486.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,3467448.0,1235602.0,612556.0,1617916.0,2641967.0,,,,,,False,TSE,GOOD,False,富邦台50,UNKNOWN,1.8432070997552952,2.2844850423181073,1.284191799493195,251.65,1345,warrant,TWSE_T86,006208,富邦台50,006208,,,,,0,0,9000.0,55000.0,0.0,-782000.0,16000.0,32000.0,,,,,
2026-09-07,institutional_features_v2,37.64298951606792,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,3,0,37373426.0,8399428.0,8062512.0,27428603.0,28271081.0,22886427.0,,,,,,36.76163742005468,21882580538.62248,595255872.0,160318009.0,36.365885229497984,35510152383.71739,976468802.0,266047437.0,37.104134663229175,15094378029.663607,406811213.0,103552502.0,ACCELERATING,ABOVE_20D_COST,16163648860.88951,6035367250.131581,26170672707.42817,8525752948.859723,11346508400.005156,PERSISTENT_BUY,434937863.0,160331773.0,710421365.0,229047981.0,303258711.0,0,,,,,3,0,171579559.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,434937863.0,160331773.0,710421365.0,229047981.0,303258711.0,,,,,,False,TSE,GOOD,False,元大台灣50正2,UNKNOWN,2.9333910446465605,4.0535649309763055,1.9832434941545296,37.84,1345,ETF,TWSE_T86,00631L,元大台灣50正2,00631L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,9.666128168471849,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-54873838.0,-123992124.0,-5584981.0,-122039124.0,-5488981.0,-89432981.0,,,,,,10.040142040497928,1924535390.102168,191684080.0,403367131.0,10.121896904372395,3526986120.537053,348451101.0,713346995.0,9.8717213756948,739921124.4073274,74953607.0,217208030.0,ACCELERATING,BELOW_20D_COST,-2050394080.5811303,-641762251.8781501,-3553126699.3478117,-1092290067.945364,-1381108361.4867687,PERSISTENT_SELL,-211683051.0,-66392897.0,-364895894.0,-112033993.0,-142254423.0,0,,,,,0,3,-72825795.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-211683051.0,-66392897.0,-364895894.0,-112033993.0,-142254423.0,,,,,,False,TSE,GOOD,False,元大台灣50反1,UNKNOWN,-3.9854221074155483,-4.760934723255561,-2.3473249180768208,9.64,1345,ETF,TWSE_T86,00632R,元大台灣50反1,00632R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,48.45612141606243,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,121000.0,99000.0,-23000.0,-303000.0,-81000.0,110000.0,,,,,,48.79470855551433,148302977.5804886,3039325.0,3777211.0,49.59579287069685,339251589.84721375,6840330.0,10208207.0,48.810912686913476,111011439.69845031,2274316.0,2336426.0,DECELERATING,BELOW_20D_COST,-32808323.248807155,-35207927.08418246,-157041561.31308666,34189896.46982384,-1243352.3533970192,MIXED,-737886.0,-726594.0,-3367877.0,699004.0,-62110.0,0,,,,,0,1,613666.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-737886.0,-726594.0,-3367877.0,699004.0,-62110.0,,,,,,False,TSE,GOOD,False,富邦上証正2,UNKNOWN,-0.7269406171588888,-2.330425231249278,-0.7598970527197713,48.44,1345,ETF,TWSE_T86,00633L,富邦上証正2,00633L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,3.1099903194578897,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,438000.0,-1472000.0,-101000.0,-2681000.0,-101000.0,-517000.0,,,,,,3.111407627640767,235349.98436237525,75641.0,45588.0,3.057550276111178,8298573.64315025,2714125.0,3563699.0,3.1051028568314685,133367.2728037684,42951.0,30388.0,DECELERATING,NEAR_20D_COST,93581.8068692233,-2176.9932236205227,-2684949.9067302425,-6796.625579681555,38769.95515307426,SHORT_TERM_SELL,30053.0,-700.0,-849574.0,-2248.0,12563.0,0,,,,,0,2,-4927.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,30053.0,-700.0,-849574.0,-2248.0,12563.0,,,,,,False,TSE,GOOD,False,富邦上証反1,UNKNOWN,-0.04524086231140201,1.7154165639928998,0.15771275201905688,3.11,1345,ETF,TWSE_T86,00634R,富邦上証反1,00634R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,45.52120904204672,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,367658.0,986630.0,-144950.0,2860291.0,684600.0,677144.0,,,,,,47.29730038791566,177585139.98259026,3754657.0,11104462.0,46.26992506138633,598511983.9420211,12935227.0,13295435.0,45.98385520247001,64359417.59607385,1399609.0,6440606.0,ACCELERATING,NEAR_20D_COST,-327551857.9652433,-35755862.714719735,-11806677.717833923,28603554.881354116,-225434243.76939204,MIXED,-7349805.0,-785477.0,-360208.0,614132.0,-5040997.0,0,,,,,0,1,-2732189.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-7349805.0,-785477.0,-360208.0,614132.0,-5040997.0,,,,,,False,TSE,GOOD,False,期元大S&P黃金,UNKNOWN,-3.652006295811727,-1.5126997946457443,-0.9000010996202401,45.57,1345,ETF,TWSE_T86,00635U,期元大S&P黃金,00635U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,27.530793585468626,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,2,0,29000.0,57000.0,6000.0,25439.0,-2000.0,43000.0,,,,,,27.719265178141004,24086211.968302775,868934.0,129325.0,28.187735977826097,60015720.74303659,2129143.0,671423.0,27.628809849928157,7838873.559431466,283721.0,107445.0,DECELERATING,BELOW_20D_COST,20526799.621933408,-2958046.1167906765,41237025.282865256,388625.822124583,4880827.44264079,MIXED,739609.0,-107445.0,1457720.0,13471.0,176276.0,0,,,,,0,1,-387057.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,739609.0,-107445.0,1457720.0,13471.0,176276.0,,,,,,False,TSE,GOOD,False,國泰中國A50,UNKNOWN,-0.7910208900988924,-2.439841136468379,-0.46621570247801225,27.5,1345,ETF,TWSE_T86,00636,國泰中國A50,00636,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,19.923515037250255,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,518000.0,2794000.0,-954000.0,-860000.0,1490000.0,1656000.0,,,,,,20.058371251859743,550814207.5558258,27460565.0,18119646.0,20.396261146304735,1076071982.8500445,52758296.0,79928546.0,20.10346164317189,366464956.91337496,18228948.0,15735604.0,DECELERATING,BELOW_20D_COST,192108037.72127822,-107634399.16694003,-540840948.5837941,99412110.51720041,54899493.31472242,MIXED,9340919.0,-5402380.0,-27170250.0,4927253.0,2493344.0,0,,,,,0,1,-4354231.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,9340919.0,-5402380.0,-27170250.0,4927253.0,2493344.0,,,,,,False,TSE,GOOD,False,元大滬深300正2,UNKNOWN,-0.5901339165250818,-2.236984234668893,-0.8131019725521216,19.94,1345,ETF,TWSE_T86,00637L,元大滬深300正2,00637L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,6.642988505747127,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,101000.0,-101000.0,0.0,10000.0,0.0,0.0,,,,,,6.69328005551192,1824855.8743347698,272640.0,31699.0,6.660461091739992,6118785.772532054,918673.0,485592.0,6.671329501466252,778143.8730510236,116640.0,24699.0,DECELERATING,NEAR_20D_COST,1615009.6804647362,187000.1264367816,2897000.638479739,30027.543677859107,614482.1236254345,PERSISTENT_BUY,240941.0,28150.0,433081.0,4451.0,91941.0,0,,,,,1,0,-57059.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,240941.0,28150.0,433081.0,4451.0,91941.0,,,,,,False,TSE,GOOD,False,元大滬深300反1,UNKNOWN,-0.6466195221620619,-0.15706257563706805,-0.31971890253005286,6.65,1345,ETF,TWSE_T86,00638R,元大滬深300反1,00638R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,16.14657111933146,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,5,0,181061.0,151061.0,10061.0,130199.0,154061.0,166061.0,,,,,,16.303548747236,10835256.97966931,664595.0,74921.0,16.86542601221431,42293378.21455179,2507697.0,1102210.0,16.157210242941385,5615503.04877525,347554.0,23346.0,ACCELERATING,BELOW_20D_COST,9605416.981097795,2120125.5208238172,23810249.988734644,4338921.519947673,5239626.4638462,PERSISTENT_BUY,589674.0,131305.0,1405487.0,268463.0,324208.0,0,,,,,2,0,58742.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,589674.0,131305.0,1405487.0,268463.0,324208.0,,,,,,False,TSE,GOOD,False,富邦深100,UNKNOWN,-0.6351301108818763,-3.9455037289446215,0.2648338197945188,16.2,1345,ETF,TWSE_T86,00639,富邦深100,00639,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,109.33590902089644,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,11000.0,17000.0,0.0,-110000.0,10000.0,14000.0,,,,,,110.81353249320425,16148856.090234656,145730.0,133880.0,109.4430506943302,44942460.43847461,410647.0,445362.0,112.20660957488262,7165514.087452004,63860.0,121090.0,REVERSING,NEAR_20D_COST,1687921.235191763,490808.8955948041,-2133415.3534390028,-2496999.0723677143,-5892645.555824561,MIXED,11850.0,4489.0,-34715.0,-23116.0,-57230.0,0,,,,,1,0,-126310.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,11850.0,4489.0,-34715.0,-23116.0,-57230.0,,,,,,False,TSE,GOOD,False,富邦日本正2,UNKNOWN,-1.591441454420206,-0.35913718763923574,-2.8132117946011115,109.05,1345,ETF,TWSE_T86,00640L,富邦日本正2,00640L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,3.6326601343097273,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.6402609787779285,23916303.49543422,6569942.0,1197873.0,3.666356283313441,32700305.01799825,8919020.0,8964922.0,3.6381368011085016,19157427.907017063,5265725.0,440190.0,ACCELERATING,NEAR_20D_COST,19538805.794562943,12592747.131349506,-46846.02990029694,11896974.622530196,17544553.46800939,SHORT_TERM_BUY,5372069.0,3466536.0,-45902.0,3276248.0,4825535.0,0,,,,,2,0,4279001.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,5372069.0,3466536.0,-45902.0,3276248.0,4825535.0,,,,,,False,TSE,GOOD,False,富邦日本反1,UNKNOWN,-0.2818748116618086,-0.9916189400061337,-0.2236529727530412,3.63,1345,ETF,TWSE_T86,00641R,富邦日本反1,00641R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,30.561408608160985,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0,249224.0,452802.0,191870.0,385058.0,-2677.0,351013.0,,,,,,29.55957849704298,322618796.9174845,10914188.0,69406.0,28.80355899338012,590458960.8346217,20499514.0,147438.0,30.25659766782691,234043103.5249998,7735275.0,0,ACCELERATING,ABOVE_20D_COST,320761684.22248214,31687107.532833986,586482621.7886827,118122419.80839474,234043103.5249998,PERSISTENT_BUY,10844782.0,1036834.0,20352076.0,3890227.0,7735275.0,0,,,,,8,0,4625768.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,10844782.0,1036834.0,20352076.0,3890227.0,7735275.0,,,,,,False,TSE,GOOD,False,期元大S&P石油,UNKNOWN,3.7565539138797455,6.479897178848093,1.3663212787889956,30.67,1345,ETF,TWSE_T86,00642U,期元大S&P石油,00642U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,18.078653959342436,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,294000.0,40000.0,-13000.0,-29000.0,135000.0,167000.0,,,,,,18.429482237413815,8890234.795470525,482392.0,245070.0,18.81438311496145,20858678.726700705,1108656.0,1812896.0,18.210003535354936,731987.5121106624,40197.0,142692.0,REVERSING,BELOW_20D_COST,4402388.25669821,-623243.5165943712,-13136822.052341092,-701156.0549110128,-1857349.2018162166,SHORT_TERM_SELL,237322.0,-34474.0,-704240.0,-38674.0,-102495.0,0,,,,,0,1,-442312.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,237322.0,-34474.0,-704240.0,-38674.0,-102495.0,,,,,,False,TSE,GOOD,False,群益深証中小,UNKNOWN,-1.7877997502552145,-3.797005251760621,-0.6040829983440799,18.1,1345,ETF,TWSE_T86,00643,群益深証中小,00643,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,58.21362986544045,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,2,-43983.0,-164723.0,-861.0,-307994.0,-26615.0,-104353.0,,,,,,58.40626555398456,13457270.833762474,230408.0,113681.0,58.317069480080384,21225897.046942778,363974.0,291582.0,58.74742952384055,8207368.389057668,139706.0,76914.0,ACCELERATING,NEAR_20D_COST,6858320.221842734,-3238715.2975637796,4364471.677797217,-1008215.1124877682,3740873.7662102412,SHORT_TERM_SELL,116727.0,-55635.0,72392.0,-17176.0,62792.0,0,,,,,0,1,8857.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,116727.0,-55635.0,72392.0,-17176.0,62792.0,,,,,,False,TSE,GOOD,False,富邦日本,UNKNOWN,-0.3531565526885272,-0.20074650719609233,-0.9318357046045667,58.2,1345,ETF,TWSE_T86,00645,富邦日本,00645,,,,,0,0,-53000.0,187000.0,0.0,367000.0,67000.0,67000.0,,,,,
2026-09-07,institutional_features_v2,76.83597102925627,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,1,0,269228.0,-50044.0,11799.0,-74850.0,-76797.0,109592.0,,,,,,,,0,25508356.0,77.09223947419395,34436024.081769794,446686.0,38139732.0,,,0,14388327.0,ACCELERATING,NEAR_20D_COST,-1960858693.279697,-266408982.6993916,-2912390842.769191,-892183843.1915549,-1106158352.3412688,PERSISTENT_SELL,-25508356.0,-3467243.0,-37693046.0,-11585659.0,-14388327.0,0,,,,,0,13,-3268298.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-25508356.0,-3467243.0,-37693046.0,-11585659.0,-14388327.0,,,,,,False,TSE,GOOD,False,元大S&P500,UNKNOWN,,-0.3142203104309127,,76.85,1345,ETF,TWSE_T86,00646,元大S&P500,00646,,,,,0,0,-220000.0,380000.0,0.0,210000.0,0.0,80000.0,,,,,
2026-09-07,institutional_features_v2,138.7256354828628,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-121000.0,-117000.0,-7000.0,-154000.0,-122000.0,-119000.0,,,,,,139.24274675271104,22919495.358242992,164601.0,156854.0,140.21384378862908,30727723.65243427,219149.0,244231.0,139.36093048008675,20711821.487950493,148620.0,68324.0,REVERSING,NEAR_20D_COST,1169770.9708713542,-8576434.962457027,-3218257.90322093,8300002.539177298,11237370.178278474,MIXED,7747.0,-61823.0,-25082.0,58619.0,80296.0,0,,,,,0,1,152845.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,7747.0,-61823.0,-25082.0,58619.0,80296.0,,,,,,False,TSE,GOOD,False,元大S&P500正2,UNKNOWN,-0.3538760647878725,-1.044008030216903,-0.4383800237140689,138.75,1345,ETF,TWSE_T86,00647L,元大S&P500正2,00647L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,3.901233149768573,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.9279114786104685,18179529.12898396,4628294.0,1369800.0,3.9259574340887453,27378810.54618862,6973792.0,4597648.0,3.9197372203216183,2158109.320078575,550575.0,913850.0,REVERSING,NEAR_20D_COST,12837853.50621789,805565.6330957126,9442452.591272013,-2754322.8304992816,-1401779.143516419,MIXED,3258494.0,206490.0,2376144.0,-707360.0,-363275.0,0,,,,,1,0,-3985044.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,3258494.0,206490.0,2376144.0,-707360.0,-363275.0,,,,,,False,TSE,GOOD,False,元大S&P500反1,UNKNOWN,-0.4560051495051676,-0.4064596816610422,-0.24841513025761763,3.91,1345,ETF,TWSE_T86,00648R,元大S&P500反1,00648R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,17.090979241964476,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-10000.0,-286000.0,-468000.0,-1419000.0,-260000.0,-148000.0,,,,,,17.329727931497825,45932495.87161878,2650503.0,3941127.0,17.351128407895136,114657870.174313,6608093.0,7987599.0,17.263536793745647,29299760.96402908,1697205.0,2982146.0,ACCELERATING,NEAR_20D_COST,-21125635.71958206,-28531697.83751474,-21497291.48952306,768063.1265143398,-21323155.618136063,MIXED,-1290624.0,-1669401.0,-1379506.0,27804.0,-1284941.0,0,,,,,0,1,-1279258.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1290624.0,-1669401.0,-1379506.0,27804.0,-1284941.0,,,,,,False,TSE,GOOD,False,復華香港正2,UNKNOWN,-1.7872636703942457,-1.9083969648018173,-1.4107004645414145,17.02,1345,ETF,TWSE_T86,00650L,復華香港正2,00650L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,5.13700501534546,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,-63000.0,7000.0,0.0,-85000.0,-10000.0,-28000.0,,,,,,5.137382087278346,3395038.952377895,660850.0,258690.0,5.158373785554172,8057441.753521044,1562012.0,1021587.0,5.1588338608879845,1916382.9673072249,371476.0,253700.0,DECELERATING,NEAR_20D_COST,2071403.3407681524,1067551.834269032,2792191.355966394,206522.79606081138,618597.8158208503,PERSISTENT_BUY,402160.0,207816.0,540425.0,38026.0,117776.0,0,,,,,1,0,-166608.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,402160.0,207816.0,540425.0,38026.0,117776.0,,,,,,False,TSE,GOOD,False,復華香港反1,UNKNOWN,0.4402614471223032,0.03152571941145155,0.022604703765649603,5.16,1345,ETF,TWSE_T86,00651R,復華香港反1,00651R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,32.86923214081027,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,2,180527.0,76823.0,-4395.0,105030.0,203605.0,128675.0,,,,,,33.00461271636148,10475730.085398566,317402.0,151522.0,33.3391276778726,25427085.897359874,762680.0,314502.0,32.999944210822214,8692548.304516891,263411.0,85959.0,REVERSING,NEAR_20D_COST,5477350.871063703,-2825406.3255919097,15009114.071037203,2765794.424440222,5867141.978924982,MIXED,165880.0,-85959.0,448178.0,83161.0,177452.0,0,,,,,0,1,189024.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,165880.0,-85959.0,448178.0,83161.0,177452.0,,,,,,False,TSE,GOOD,False,富邦印度,UNKNOWN,-0.589653082840147,-1.5871071462490005,-0.5755894907238046,32.81,1345,ETF,TWSE_T86,00652,富邦印度,00652,,,,,0,0,13000.0,213000.0,0.0,369000.0,0.0,113000.0,,,,,
2026-09-07,institutional_features_v2,45.31871353552852,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,1,-186000.0,-78000.0,-5000.0,-54000.0,-136000.0,-132000.0,,,,,,46.466613503132116,10152862.117207361,218498.0,211311.0,47.14421539124876,19421672.405225012,411963.0,284503.0,45.97841050649097,5697644.629964361,123920.0,207995.0,REVERSING,BELOW_20D_COST,563220.2655239238,-8120569.641004285,6390596.467781019,-4732383.709240025,-3738425.980063379,SHORT_TERM_SELL,7187.0,-179188.0,127460.0,-105421.0,-84075.0,0,,,,,0,2,-175337.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,7187.0,-179188.0,127460.0,-105421.0,-84075.0,,,,,,False,TSE,GOOD,False,富邦印度正2,UNKNOWN,-2.8334612829991834,-4.23003198737918,-1.8017380274031436,45.15,1345,ETF,TWSE_T86,00653L,富邦印度正2,00653L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2026-09-07,institutional_features_v2,6.81,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,,,,,0,0,2000.0,0.0,0.0,0.0,0.0,1000.0,,,,,,6.7402176697447915,1160550.8990296675,172183.0,28010.0,6.717235920644569,1558620.4023749214,232033.0,43010.0,6.76024804237868,790949.0209583056,117000.0,28010.0,ACCELERATING,NEAR_20D_COST,970552.0405089409,61290.0,1268034.0697341121,561385.9561707035,600950.1624375791,PERSISTENT_BUY,144173.0,9000.0,189023.0,82990.0,88990.0,0,,,,,2,0,33807.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,144173.0,9000.0,189023.0,82990.0,88990.0,,,,,,False,TSE,GOOD,False,富邦印度反1,UNKNOWN,1.035312710573777,1.3809858765021499,0.7359487005422549,6.81,1345,ETF,TWSE_T86,00654R,富邦印度反1,00654R,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
