as_of,calculation_version,component_reconciliation_pass_10d,component_reconciliation_pass_1d,component_reconciliation_pass_20d,component_reconciliation_pass_5d,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,flow_price_alignment_20d,flow_price_alignment_5d,flow_price_divergence_20d,flow_price_divergence_5d,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_cost_estimate_definition,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_cost_estimate_definition,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_cost_estimate_definition,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_amount_percentile_20d,inst_flow_amount_percentile_5d,inst_flow_amount_rank_20d,inst_flow_amount_rank_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,inst_net_pct_turnover_20d,inst_net_pct_turnover_5d,inst_net_pct_volume_20d,inst_net_pct_volume_5d,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_component_reconciliation_10d,institutional_component_reconciliation_1d,institutional_component_reconciliation_20d,institutional_component_reconciliation_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_return_20d,price_return_5d,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,rank_universe,rank_universe_count,reference_close,row_count,security_type,security_type_source,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-15,institutional_features_v2,False,True,False,True,50.25032820101715,GOOD,0,1,-7543415.0,-7687293.0,-380972.0,-7220081.0,-7615354.0,False,UNKNOWN,SELL_WITH_PRICE_DOWN,UNKNOWN,NONE,,,,,1,0,-1286173.0,476489.0,18000.0,125828.0,-421942.0,-404842.0,1.65479504444044,,,,,52.12660925558556,90569305.93565959,1737487.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,9872563.0,53.079066856038494,300254586.8053609,5656742.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,14264328.0,51.45220601837398,42524270.68227174,826481.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,8846677.0,ACCELERATING,BELOW_20D_COST,-418319364.4715599,-18239462.127779596,-443358105.0600178,-267212753.18251225,-413170349.3542782,,,,,PERSISTENT_SELL,-8135076.0,-362972.0,-8607586.0,-5303195.0,-8020196.0,-10.430572059171105,-44.09898980837401,-10.740712031653482,-44.226396116554106,0,,,,,-924272.0,0.0,-1513333.0,0.0,0,1,-7905316.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-8135076.0,-362972.0,-8607586.0,-5303195.0,-8020196.0,-33.36912593725753,,,,,False,TSE,GOOD,False,期元大道瓊白銀,UNKNOWN,0.0,-4.752851711026618,-3.8878593572982068,-5.612507966875802,-2.628081715079611,TSE_COMMONSTOCK,1082,50.1,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00738U,期元大道瓊白銀,00738U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,27.219292414506242,GOOD,2,0,7388.0,-44130.0,4897.0,11599.0,-18371.0,False,BUY_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,1,208298.0,-216298.0,-1000.0,-178298.0,-1000.0,-4000.0,-7.3860698722209905,,,,,27.58505889510465,1009999.3463853616,36614.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,53407.0,27.79056778151406,4977707.548185891,179115.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,102815.0,27.210115171528503,122309.46769602063,4495.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,26866.0,REVERSING,BELOW_20D_COST,-450801.52972763416,106073.58253933082,2143927.0437315814,-281007.58228249865,-609332.8962625747,,,,,MIXED,-16793.0,3897.0,76300.0,-10393.0,-22371.0,7.449254806753817,-27.813627999575253,7.347446593789241,-27.841595001929036,0,,,,,243635.0,0.0,242999.0,0.0,2,0,-27949.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-16793.0,3897.0,76300.0,-10393.0,-22371.0,28.783514292045204,,,,,False,TSE,GOOD,False,元大MSCI A股,UNKNOWN,-2.0855807263574166,-0.5841548010222741,-1.2871420592386662,-2.0171152526323732,0.07307881038409736,TSE_COMMONSTOCK,1082,27.23,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00739,元大MSCI A股,00739,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,22.54324537554482,GOOD,3,0,227449.0,263591.0,172474.0,-693000.0,245520.0,False,SELL_WITH_PRICE_DOWN,BUY_WITH_PRICE_UP,NONE,NONE,,,,,3,0,23125.0,71245.0,74000.0,-562349.0,134062.0,47185.0,14.30941598245743,,,,,22.746142505557557,29903170.752646234,1314648.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,948947.0,22.903285292467086,39611735.785598256,1729522.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3026903.0,22.358516409556824,14133600.770555204,632135.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,339430.0,ACCELERATING,NEAR_20D_COST,8421863.070387196,5556323.8606920345,-30375544.552734774,14133600.770555204,6538952.928692486,,,,,SHORT_TERM_BUY,365701.0,246474.0,-1297381.0,632135.0,292705.0,-8.214027825251167,8.458317892847859,-8.076194728160853,8.481655943316731,0,,,,,30865.0,0.0,-42032.0,0.0,3,0,219709.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,365701.0,246474.0,-1297381.0,632135.0,292705.0,47.6607972278407,,,,,False,TSE,GOOD,False,中信中國50,UNKNOWN,-3.175965665236058,0.04434589800441646,-0.818347574812206,-1.4988473840475303,0.90114919412565,TSE_COMMONSTOCK,1082,22.56,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00752,中信中國50,00752,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,8.916789300366714,GOOD,1,0,-4806256.0,-19859170.0,506372.0,-29722717.0,-12332713.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,2,0,-1726000.0,4298000.0,1281000.0,8118000.0,1705000.0,1286000.0,17.8820455049898,,,,,9.328772286059102,107909659.19930464,11567402.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,26956086.0,9.440091642724443,175843504.01734582,18627309.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,41368207.0,8.895250366986533,19763912.02788903,2221850.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,13268563.0,ACCELERATING,BELOW_20D_COST,-136677277.44905508,15937619.525375055,-205548643.21123198,-19774692.38424374,-98895949.9682079,,,,,MIXED,-15388684.0,1787372.0,-22740898.0,-2289807.0,-11046713.0,-14.74436050840196,-30.99073437122552,-15.210471368608916,-30.86285589664052,0,,,,,172486.0,0.0,-1136181.0,0.0,2,0,-6704742.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-15388684.0,1787372.0,-22740898.0,-2289807.0,-11046713.0,24.950716189183943,,,,,False,TSE,GOOD,False,中信中國50正2,UNKNOWN,-6.820566631689385,-2.631578947368407,-4.810625367388866,-5.933116583207221,-0.1714439319564498,TSE_COMMONSTOCK,1082,8.88,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00753L,中信中國50正2,00753L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,139.16793117221607,GOOD,1,0,-1280238.0,877782.0,135195.0,6036512.0,-201228.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_UP,NONE,NONE,,,,,3,0,2234133.0,718113.0,1095110.0,2167308.0,1392675.0,1476123.0,56.7336021389787,,,,,139.27639622208662,341623551.3677603,2452846.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,761693.0,137.80272158505437,1325027875.720767,9615397.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1128992.0,138.7944554438746,219647499.92923844,1582538.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,307643.0,ACCELERATING,NEAR_20D_COST,235931249.42385414,171219001.5608333,1168601532.4184964,179393047.3423405,177321605.77944866,,,,,PERSISTENT_BUY,1691153.0,1230305.0,8486405.0,1289935.0,1274895.0,43.31442839118332,31.400058535725478,43.420372546003904,31.20397799045006,0,,,,,95258.0,0.0,282585.0,0.0,4,0,858637.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,1691153.0,1230305.0,8486405.0,1289935.0,1274895.0,63.737555478076345,,,,,False,TSE,GOOD,False,統一FANG+,UNKNOWN,1.8335166850018236,1.055312954876264,-0.3061511021628549,0.7599838398686609,0.04001929035837293,TSE_COMMONSTOCK,1082,138.85,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00757,統一FANG+,00757,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,112.10083261603656,GOOD,0,1,486266.0,119468.0,-38175.0,125736.0,302867.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,,,,,1,0,-525944.0,4156.0,38005.0,128193.0,-250996.0,-260894.0,31.454843408594318,,,,,114.38064697309035,23847907.371301446,208496.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,101234.0,113.77290283391166,30788085.235884834,270610.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,203505.0,115.12242206952425,12899006.903201913,112046.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,70073.0,DECELERATING,NEAR_20D_COST,12482712.642074076,-19057.141544726215,8028353.3037466295,-7865987.672385112,5033019.230816801,,,,,SHORT_TERM_SELL,107262.0,-170.0,67105.0,-70073.0,41973.0,1.9637692936175855,5.897711839295244,1.8443673343182052,5.549268215291458,0,,,,,-16362.0,0.0,-186824.0,0.0,0,3,-23316.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,107262.0,-170.0,67105.0,-70073.0,41973.0,-0.14070052307488579,,,,,False,TSE,GOOD,False,元大全球AI,UNKNOWN,0.08960573476703981,-2.9117774880486724,-2.343619348228554,-1.8219653206332675,-2.9728544691818515,TSE_COMMONSTOCK,1082,111.7,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00762,元大全球AI,00762,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,33.40414662645037,GOOD,0,3,-870235.0,-322237.0,-142158.0,-1368086.0,-596236.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,2,-145000.0,257000.0,-68000.0,425000.0,-85000.0,56000.0,-20.530843062839477,,,,,35.35635954705632,38652739.016707025,1093233.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1355691.0,35.32317263738644,43970073.35998282,1244794.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2399686.0,35.69202599119444,18281063.10040389,512189.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1052425.0,REVERSING,BELOW_20D_COST,-7407686.254734451,-7020148.646721557,-38299044.77698129,-35702217.64709859,-17421154.546694703,,,,,PERSISTENT_SELL,-262458.0,-210158.0,-1154892.0,-1052425.0,-540236.0,-13.101627913757996,-17.997003033011705,-13.742667512009001,-19.234584340630974,0,,,,,-197221.0,0.0,-211806.0,0.0,0,3,-818014.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-262458.0,-210158.0,-1154892.0,-1052425.0,-540236.0,-63.45177818235616,,,,,False,TSE,GOOD,False,期街口道瓊銅,UNKNOWN,-2.3642732049036663,-4.998579948878157,-5.391843423583009,-5.3029569473152405,-6.281587914755993,TSE_COMMONSTOCK,1082,33.45,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00763U,期街口道瓊銅,00763U,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,67.99563199650954,GOOD,0,7,-7829221.0,-11922357.0,-4082805.0,-12538565.0,-9875789.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,1,343796.0,-392364.0,-32410.0,-502314.0,-9334.0,-24284.0,-0.6945346275121431,,,,,67.87954043323613,20086506.327760637,295914.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,13249123.0,67.79612936382156,30156328.506192107,444809.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,14135955.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,9900073.0,ACCELERATING,NEAR_20D_COST,-879176743.5540149,-279816644.726516,-928859741.6754206,-573939640.6299765,-672086792.9226379,,,,,PERSISTENT_SELL,-12953209.0,-4115215.0,-13691146.0,-8460456.0,-9900073.0,-73.41280274012044,-87.3601603493832,-73.41267494306972,-87.37229067364157,0,,,,,-638488.0,0.0,-650267.0,0.0,0,7,-6846937.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-12953209.0,-4115215.0,-13691146.0,-8460456.0,-9900073.0,-88.18757535197112,,,,,False,TSE,GOOD,False,國泰北美科技,UNKNOWN,0.22189349112426981,-0.5869405722670695,-0.19083870104209533,-0.06804129417774529,,TSE_COMMONSTOCK,1082,67.75,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00770,國泰北美科技,00770,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,15.090711352791033,GOOD,1,0,23231.0,36589.0,38708.0,-46824.0,29910.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_UP,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.14741692463074,1188526.9215742263,78464.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,25969.0,15.253708035265888,2379853.020246113,156018.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,150042.0,15.090711352791033,584131.2550438353,38708.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,8798.0,ACCELERATING,NEAR_20D_COST,794006.902933312,584131.2550438353,62222.41959223023,536946.2525950492,451375.17388189596,,,,,PERSISTENT_BUY,52495.0,38708.0,5976.0,35579.0,29910.0,0.7181671636112111,31.811895927084873,1.0591932336410832,31.812041990619118,0,,,,,15906.0,0.0,52800.0,0.0,1,0,7325.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,52495.0,38708.0,5976.0,35579.0,29910.0,85.91277327710576,,,,,False,TSE,GOOD,False,元大US高息特別股,UNKNOWN,-2.950609364977541,0.2650762094102088,-0.11498280345355605,-0.8110030359823273,0.2603498688065642,TSE_COMMONSTOCK,1082,15.13,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00771,元大US高息特別股,00771,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,30.4,GOOD,0,0,-49094.0,49126.0,0.0,144142.0,16.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,0,50000.0,-52000.0,0.0,-151000.0,-1000.0,-1000.0,0.0,,,,,30.8347601330514,34719.939909815876,1126.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2967.0,30.822394850190864,39206.08624944278,1272.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,7097.0,30.546958827770787,1496.8009825607685,49.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1033.0,ACCELERATING,NEAR_20D_COST,-55761.1993275511,0.0,-178961.46104381158,-31301.435671411007,-29804.634688850238,,,,,MIXED,-1841.0,0.0,-5825.0,-1033.0,-984.0,-0.3151485416712069,-0.2408354712683942,-0.3154497257076634,-0.24170787245488243,0,,,,,1033.0,0.0,1033.0,0.0,0,0,-127.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-1841.0,0.0,-5825.0,-1033.0,-984.0,0.0,,,,,False,TSE,GOOD,False,台新投等債15+,UNKNOWN,-1.2987012987013102,-0.49099836333879043,-1.4099676182834586,-1.3704154146485847,-0.48109151748745305,TSE_COMMONSTOCK,1082,30.4,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00775B,台新投等債15+,00775B,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,27.235727243623945,GOOD,1,0,-2562.0,36102.0,6057.0,88610.0,16770.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,,,,,0,0,7000.0,7000.0,0.0,-45000.0,7000.0,7000.0,0.0,,,,,27.235138495836726,1571413.0209327873,57698.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,14281.0,27.783315274005595,5018861.421042193,180643.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,129653.0,26.869929126052224,921746.0487400955,34304.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,10534.0,ACCELERATING,BELOW_20D_COST,1176509.1750377133,164966.79991463025,1344779.1792346006,921746.0487400955,630782.7255312544,,,,,PERSISTENT_BUY,43417.0,6057.0,50990.0,34304.0,23770.0,2.8068828622654336,16.478928326487505,2.9875651900317624,16.934059044796534,0,,,,,315.0,0.0,7380.0,0.0,3,0,4123.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,43417.0,6057.0,50990.0,34304.0,23770.0,64.63557784654786,,,,,False,TSE,GOOD,False,富邦中証500,UNKNOWN,-3.271692745376964,-1.090909090909098,-0.12901897246492267,-2.099516448101324,1.2284024732605259,TSE_COMMONSTOCK,1082,27.2,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00783,富邦中証500,00783,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,79.28545094518765,GOOD,0,3,4541389.0,-13290665.0,-2364372.0,-30101366.0,-4374638.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,3,-2373930.0,-10964942.0,-6771809.0,-25879943.0,-7776952.0,-6669436.0,-53.41024404563881,,,,,82.93108279676072,75221975.20213944,907042.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,27226229.0,82.93108279676072,75221975.20213944,907042.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,64602305.0,82.93108279676072,75221975.20213944,907042.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,11951116.0,DECELERATING,BELOW_20D_COST,-2104149220.7561998,-724366230.5018554,-5180128849.558948,-867730863.5311444,-879836744.3085177,,,,,PERSISTENT_SELL,-26319187.0,-9136181.0,-63695263.0,-10903256.0,-11044074.0,-45.7589434278167,-35.53811435400077,-46.00377485794267,-36.11780657415547,0,,,,,-2063580.0,0.0,-7713954.0,0.0,0,3,4231039.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-26319187.0,-9136181.0,-63695263.0,-10903256.0,-11044074.0,-72.05839043232443,,,,,False,TSE,GOOD,False,國泰費城半導體,UNKNOWN,-6.064209274673004,-4.933814681107096,-4.740180236636515,-4.740180236636515,-4.740180236636515,TSE_COMMONSTOCK,1082,79.0,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00830,國泰費城半導體,00830,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,91.31254169139821,GOOD,2,0,-944622.0,1215760.0,4176.0,863693.0,135569.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,3,-101653.0,-752043.0,-280783.0,-503002.0,-480890.0,-426848.0,-51.59773382557513,,,,,93.21262226762394,107198337.3252805,1150041.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,724595.0,91.7983960090972,281730470.7310674,3069013.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1677139.0,93.36185404256747,25577506.895355828,273961.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,540240.0,REVERSING,NEAR_20D_COST,40725393.38031747,-25257688.219632585,130508948.90456952,-49408977.923458934,-23831471.028103106,,,,,SHORT_TERM_SELL,425446.0,-276607.0,1391874.0,-540240.0,-266279.0,10.803125449290283,-12.752976179554794,10.52558822908869,-13.127713689740498,0,,,,,346729.0,0.0,382183.0,0.0,0,3,-958004.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,425446.0,-276607.0,1391874.0,-540240.0,-266279.0,-50.83033645302907,,,,,False,TSE,GOOD,False,元大臺灣ESG永續,UNKNOWN,2.076318742985417,-2.831196581196571,-2.4273775510012974,-0.9241948072961192,-2.58333991682278,TSE_COMMONSTOCK,1082,90.95,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00850,元大臺灣ESG永續,00850,,,,,0,0,435000.0,-385000.0,0.0,649000.0,25000.0,25000.0,0.0,,,,
2026-09-15,institutional_features_v2,True,True,,True,70.12256011617478,GOOD,0,2,-7000.0,5000.0,-1000.0,,-1000.0,False,UNKNOWN,SELL_WITH_PRICE_DOWN,UNKNOWN,NONE,,,,,0,1,1000.0,-3000.0,-1000.0,,-1000.0,-1000.0,-2.1355657113569384,,,,,70.61299624834432,564903.9699867546,8000.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,6000.0,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,70.74197190376547,212225.91571129643,3000.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,5000.0,REVERSING,UNKNOWN,143848.17688586673,-140245.12023234955,,-350535.8595460706,-138309.9438347742,,,,,UNKNOWN,2000.0,-2000.0,,-5000.0,-2000.0,,-0.8715216943506089,,-0.8873311297943611,0,,,,,0.0,0.0,,0.0,0,2,-6000.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,2000.0,-2000.0,,-5000.0,-2000.0,-4.271131422713877,,,,,False,TSE,GOOD,False,台新全球AI,UNKNOWN,,-1.6185784658690916,-1.0097238273769293,,-1.1902013487987806,TSE_COMMONSTOCK,1082,69.9,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00851,台新全球AI,00851,,,,,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,34.00750516962764,GOOD,2,0,-56643.0,-292155.0,91718.0,-300360.0,-174399.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,0,172000.0,-174000.0,0.0,-223000.0,0.0,-1000.0,0.0,,,,,34.22037574197611,6616270.107080887,193343.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,640498.0,34.762744931813394,11256454.91088063,323808.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,822296.0,34.11620906788548,5947922.237522358,174343.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,349742.0,DECELERATING,BELOW_20D_COST,-15626141.629593274,3119100.359147908,-17362022.26179525,3739015.6749710985,-6038360.472262261,,,,,SHORT_TERM_BUY,-447155.0,91718.0,-498488.0,109149.0,-175399.0,-18.12033074163318,-12.57862545883518,-18.13567998067421,-12.498993447611175,0,,,,,19000.0,0.0,24872.0,0.0,2,0,96357.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-447155.0,91718.0,-498488.0,109149.0,-175399.0,45.04968245470129,,,,,False,TSE,GOOD,False,國泰美國道瓊正2,UNKNOWN,-4.364967614756399,-1.8780699219878572,-0.7608792607637138,-2.309210430269437,-0.45787346294732245,TSE_COMMONSTOCK,1082,33.96,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00852L,國泰美國道瓊正2,00852L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
